Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Location,Type
b458037c-b6a,arjun_424@paytm,pooja_949@okhdfc,536.7,01-01-2024 13:29,Mumbai,Normal
69286b27-296,shop_b_740@ybl,shop_a_646@oksbi,416.22,01-01-2024 14:30,Bangalore,Normal
10cc1564-5ac,arjun_311@ybl,sneha_947@ybl,1872,01-01-2024 12:52,Mumbai,Normal
686fe737-1fd,amit_801@okhdfc,amit_346@ybl,1427.94,01-01-2024 12:49,Bangalore,Normal
34c4f9cb-e26,rahul_141@okhdfc,vikram_656@okhdfc,1204.31,01-01-2024 15:55,Bangalore,Normal
82e95768-bbb,pooja_824@ybl,shop_b_802@oksbi,1784.04,01-01-2024 15:25,Delhi,Normal
f96352cb-945,vikram_969@paytm,pooja_592@paytm,1122.47,01-01-2024 18:33,Delhi,Normal
81e96eda-689,amit_869@paytm,arjun_910@ybl,456.81,01-01-2024 19:57,Bangalore,Normal
9b4916a1-01b,vikram_244@oksbi,shop_a_959@ybl,734.42,01-01-2024 17:41,Delhi,Normal
de9b8e84-0e0,shop_b_602@oksbi,shop_b_952@ybl,403.39,01-01-2024 15:13,Pune,Normal
263f40e2-913,pooja_281@ybl,priya_472@oksbi,743.24,01-01-2024 17:47,Bangalore,Normal
7829c947-fc8,pooja_962@paytm,shop_a_374@paytm,1136.12,01-01-2024 16:25,Pune,Normal
9db778c7-6ad,pooja_814@okhdfc,shop_b_436@oksbi,1280.67,01-01-2024 15:08,Mumbai,Normal
cf38c817-9b4,shop_b_145@paytm,shop_a_886@oksbi,1321.91,01-01-2024 12:42,Delhi,Normal
27d055f1-9c8,sneha_560@okhdfc,arjun_106@paytm,714.6,01-01-2024 13:08,Delhi,Normal
6910d6bf-83b,vikram_871@ybl,arjun_113@paytm,835.57,01-01-2024 12:03,Delhi,Normal
9897b087-043,priya_387@paytm,priya_263@paytm,216.77,01-01-2024 18:20,Bangalore,Normal
3b06cf8f-7ed,pooja_253@ybl,shop_b_816@oksbi,625.36,01-01-2024 18:49,Bangalore,Normal
e06fb427-b14,priya_431@ybl,shop_a_164@okhdfc,367.44,01-01-2024 12:39,Delhi,Normal
cbe75d51-6cd,shop_b_210@ybl,pooja_665@ybl,1848.05,01-01-2024 16:23,Mumbai,Normal
3ed704de-431,shop_b_426@paytm,sneha_230@paytm,869.95,01-01-2024 14:43,Mumbai,Normal
5c087567-10d,rahul_689@okhdfc,sneha_282@ybl,855.94,01-01-2024 18:56,Mumbai,Normal
310afb27-9e3,sneha_477@okhdfc,shop_b_966@okhdfc,1978.6,01-01-2024 11:58,Mumbai,Normal
8a6d1365-116,amit_248@oksbi,vikram_470@okhdfc,1128.84,01-01-2024 19:07,Mumbai,Normal
bb29d5fa-9fd,shop_b_421@oksbi,shop_b_460@paytm,982.27,01-01-2024 16:13,Pune,Normal
700e9fc2-6fe,sneha_186@okhdfc,arjun_504@oksbi,1999.86,01-01-2024 19:06,Pune,Normal
67cb1fba-69c,pooja_915@paytm,amit_968@okhdfc,311.49,01-01-2024 11:57,Bangalore,Normal
bead72a2-d54,shop_a_377@okhdfc,pooja_712@okhdfc,1311.28,01-01-2024 14:56,Mumbai,Normal
6baa93e7-ecf,shop_a_410@ybl,arjun_846@ybl,1710.15,01-01-2024 19:50,Pune,Normal
bd5c40d8-2bb,sneha_124@okhdfc,shop_b_449@ybl,1014.86,01-01-2024 12:20,Bangalore,Normal
79d682ba-c1a,vikram_662@okhdfc,shop_a_266@ybl,117.33,01-01-2024 18:07,Mumbai,Normal
d250ecf0-a18,vikram_753@oksbi,pooja_789@oksbi,1968.71,01-01-2024 16:19,Mumbai,Normal
e9ce0d8b-50d,sneha_591@okhdfc,sneha_891@okhdfc,1665.17,01-01-2024 14:35,Delhi,Normal
3fd0161c-d90,pooja_997@ybl,vikram_281@okhdfc,32.9,01-01-2024 13:55,Delhi,Normal
c39056a6-d92,shop_a_335@oksbi,priya_607@okhdfc,117.15,01-01-2024 13:52,Delhi,Normal
be3b9414-970,shop_b_920@paytm,pooja_437@ybl,285.87,01-01-2024 19:49,Mumbai,Normal
a023843f-4a0,amit_347@paytm,sneha_954@paytm,209.99,01-01-2024 19:16,Delhi,Normal
cab9e033-4c5,arjun_992@ybl,shop_a_520@paytm,677.48,01-01-2024 15:23,Bangalore,Normal
e60144ac-c38,vikram_602@paytm,pooja_839@okhdfc,805.8,01-01-2024 17:55,Delhi,Normal
e337fa4b-93a,pooja_681@paytm,amit_254@okhdfc,835.79,01-01-2024 15:15,Pune,Normal
e73e5364-1da,amit_663@ybl,priya_718@paytm,1777.41,01-01-2024 19:22,Bangalore,Normal
ff850414-e61,amit_147@ybl,shop_b_752@ybl,1862.85,01-01-2024 12:22,Bangalore,Normal
68857983-57f,shop_a_385@ybl,pooja_148@paytm,1575.94,01-01-2024 16:16,Bangalore,Normal
ea8a410a-bcd,sneha_853@okhdfc,rahul_492@ybl,1257.01,01-01-2024 12:03,Bangalore,Normal
1e56c249-899,arjun_128@ybl,shop_a_527@oksbi,1745.41,01-01-2024 12:01,Mumbai,Normal
3c6c9015-8b1,sneha_232@oksbi,shop_a_674@paytm,804.68,01-01-2024 19:53,Pune,Normal
ee7ec6a0-e9d,rahul_750@oksbi,vikram_948@ybl,1651.74,01-01-2024 16:16,Pune,Normal
85c0378c-896,rahul_311@oksbi,priya_128@ybl,748.25,01-01-2024 13:57,Pune,Normal
93d9732f-249,shop_b_115@ybl,vikram_891@oksbi,1234.19,01-01-2024 15:31,Pune,Normal
451a7d97-0ff,pooja_385@paytm,arjun_188@oksbi,876.84,01-01-2024 18:57,Mumbai,Normal
ca095565-5ce,priya_704@oksbi,sneha_476@paytm,1131.53,01-01-2024 19:27,Mumbai,Normal
183bb3e5-9e4,pooja_235@oksbi,rahul_362@ybl,850.18,01-01-2024 11:37,Mumbai,Normal
b9d85b7b-468,shop_b_670@oksbi,sneha_721@okhdfc,236.87,01-01-2024 10:00,Mumbai,Normal
56062e17-2e5,pooja_964@oksbi,pooja_334@oksbi,735.13,01-01-2024 18:21,Mumbai,Normal
de6fe337-a3f,pooja_208@oksbi,arjun_314@oksbi,509.02,01-01-2024 11:21,Pune,Normal
5876598a-37c,priya_717@okhdfc,vikram_433@okhdfc,1002.56,01-01-2024 13:19,Bangalore,Normal
0804de05-d06,amit_338@ybl,rahul_141@okhdfc,1142.64,01-01-2024 13:40,Mumbai,Normal
ee36f311-ed3,shop_a_952@oksbi,rahul_607@okhdfc,1796.64,01-01-2024 15:12,Delhi,Normal
91ffcee0-4cc,sneha_743@ybl,rahul_887@okhdfc,793.59,01-01-2024 15:45,Mumbai,Normal
93bfef97-615,rahul_737@okhdfc,shop_a_832@oksbi,372.45,01-01-2024 14:40,Bangalore,Normal
3b327cb4-430,shop_b_571@paytm,priya_887@oksbi,1851.62,01-01-2024 17:37,Delhi,Normal
6c8bb74f-702,vikram_485@okhdfc,shop_b_653@paytm,385.34,01-01-2024 18:09,Mumbai,Normal
d80b1e05-eeb,pooja_342@paytm,shop_a_655@ybl,1385.4,01-01-2024 18:14,Mumbai,Normal
82137559-ee6,sneha_645@ybl,priya_824@oksbi,1167.9,01-01-2024 13:23,Mumbai,Normal
01b491c2-b3e,priya_504@okhdfc,pooja_191@okhdfc,1362.88,01-01-2024 18:26,Mumbai,Normal
d76ac58d-222,priya_637@okhdfc,sneha_841@okhdfc,258.88,01-01-2024 10:40,Delhi,Normal
e0ff868a-f95,priya_283@paytm,priya_857@ybl,483.39,01-01-2024 10:48,Delhi,Normal
5c895c19-27e,amit_220@okhdfc,vikram_781@paytm,148.27,01-01-2024 12:41,Delhi,Normal
5815310e-45c,amit_876@ybl,shop_b_141@ybl,487.7,01-01-2024 12:19,Mumbai,Normal
9cc07518-e8d,rahul_846@ybl,vikram_927@paytm,493.64,01-01-2024 17:33,Pune,Normal
e43196e2-d17,shop_b_498@oksbi,arjun_135@oksbi,667.1,01-01-2024 16:59,Delhi,Normal
8c62294a-4ce,amit_221@paytm,pooja_196@oksbi,91.07,01-01-2024 18:49,Pune,Normal
7b42c585-301,pooja_289@oksbi,pooja_103@paytm,196.96,01-01-2024 14:08,Delhi,Normal
4186bc79-595,arjun_105@ybl,shop_b_305@paytm,1220.32,01-01-2024 15:00,Mumbai,Normal
ce5bdf99-1a9,priya_899@ybl,amit_906@oksbi,100.44,01-01-2024 14:44,Bangalore,Normal
959f6044-bfd,shop_b_878@oksbi,arjun_709@paytm,145.54,01-01-2024 14:31,Pune,Normal
9327cc02-d6e,priya_619@paytm,pooja_726@ybl,1945.67,01-01-2024 16:18,Pune,Normal
161d9ca6-a96,sneha_985@ybl,sneha_323@paytm,1579.07,01-01-2024 17:50,Delhi,Normal
ab0edcea-2e6,shop_a_206@oksbi,rahul_577@ybl,391.5,01-01-2024 17:55,Delhi,Normal
5599ab21-d56,priya_653@ybl,sneha_284@paytm,74.5,01-01-2024 19:21,Delhi,Normal
af4139a0-7ee,vikram_173@okhdfc,pooja_246@paytm,932.36,01-01-2024 10:48,Mumbai,Normal
4b8ee7f0-66f,vikram_707@okhdfc,arjun_926@ybl,201.81,01-01-2024 17:05,Pune,Normal
1f754863-d22,pooja_970@paytm,priya_591@paytm,1213.83,01-01-2024 16:49,Delhi,Normal
4f6ec254-46e,shop_b_335@ybl,rahul_405@ybl,376.04,01-01-2024 12:52,Mumbai,Normal
91d8d6d4-a03,arjun_313@oksbi,pooja_310@okhdfc,1245.57,01-01-2024 12:32,Pune,Normal
79bc1588-5c1,rahul_269@okhdfc,priya_645@paytm,298.45,01-01-2024 17:07,Delhi,Normal
dece7db0-6ca,priya_794@ybl,shop_b_711@ybl,1860.5,01-01-2024 18:26,Mumbai,Normal
a7d16af9-ee6,pooja_985@paytm,pooja_880@paytm,752.74,01-01-2024 16:11,Mumbai,Normal
21e6164d-0e7,arjun_634@ybl,shop_a_790@ybl,557.14,01-01-2024 16:34,Bangalore,Normal
38ec7e57-7ff,amit_425@okhdfc,arjun_997@paytm,853.44,01-01-2024 10:07,Pune,Normal
dbfb735b-12e,shop_a_399@ybl,vikram_429@okhdfc,1104.95,01-01-2024 11:42,Mumbai,Normal
61f6ccc1-b42,shop_a_941@paytm,arjun_663@oksbi,984.83,01-01-2024 14:26,Bangalore,Normal
af26c95b-057,sneha_954@ybl,rahul_426@paytm,1329.85,01-01-2024 16:06,Delhi,Normal
0af54031-a98,shop_a_571@paytm,sneha_885@paytm,210.18,01-01-2024 10:19,Pune,Normal
2ac3054e-252,pooja_986@okhdfc,vikram_363@oksbi,819.06,01-01-2024 10:41,Delhi,Normal
d3b614ea-bf9,rahul_718@ybl,vikram_949@okhdfc,1477.2,01-01-2024 18:52,Pune,Normal
cb2aa819-526,vikram_315@ybl,sneha_224@oksbi,407.8,01-01-2024 10:30,Mumbai,Normal
cbfcc9c9-6d9,vikram_367@ybl,shop_a_760@oksbi,1002.46,01-01-2024 16:19,Mumbai,Normal
968f02d5-374,priya_834@okhdfc,arjun_655@ybl,169,01-01-2024 14:52,Delhi,Normal
c20187fb-72e,arjun_260@paytm,vikram_124@oksbi,240.38,01-01-2024 12:52,Bangalore,Normal
66529abb-d4d,arjun_300@oksbi,pooja_352@ybl,225.26,01-01-2024 17:15,Pune,Normal
c81328b8-f85,arjun_610@oksbi,shop_b_195@okhdfc,1332.13,01-01-2024 15:44,Delhi,Normal
94afa5df-bf6,priya_156@paytm,pooja_761@ybl,135.64,01-01-2024 16:25,Mumbai,Normal
c1e2c90f-4e5,shop_a_693@paytm,sneha_418@oksbi,1544.61,01-01-2024 12:48,Delhi,Normal
79964911-ac6,pooja_223@paytm,arjun_619@ybl,1160.7,01-01-2024 16:14,Mumbai,Normal
acdea492-f66,sneha_833@okhdfc,amit_528@okhdfc,1216.21,01-01-2024 14:46,Pune,Normal
29a17536-a6c,pooja_407@paytm,shop_b_198@ybl,1546.08,01-01-2024 14:03,Pune,Normal
befead1a-26a,vikram_537@paytm,rahul_122@ybl,24.98,01-01-2024 14:15,Pune,Normal
995a64ef-7de,arjun_122@oksbi,vikram_536@okhdfc,771.87,01-01-2024 17:16,Bangalore,Normal
e26a3475-db1,pooja_222@okhdfc,priya_630@oksbi,77.41,01-01-2024 11:02,Delhi,Normal
95e4e87b-522,amit_889@paytm,arjun_148@okhdfc,1746.17,01-01-2024 11:22,Bangalore,Normal
16bfbc02-5fd,rahul_716@paytm,amit_964@oksbi,310.92,01-01-2024 16:08,Delhi,Normal
5d0ea7b1-1ab,vikram_955@okhdfc,sneha_760@oksbi,804,01-01-2024 13:53,Pune,Normal
9388cfbb-373,sneha_769@paytm,arjun_968@ybl,1688.8,01-01-2024 17:42,Mumbai,Normal
a0006d6f-581,sneha_385@okhdfc,arjun_747@ybl,652.68,01-01-2024 16:50,Pune,Normal
856fd086-e33,vikram_500@okhdfc,rahul_779@okhdfc,1563.05,01-01-2024 14:34,Delhi,Normal
d4cced1d-dd3,shop_a_952@okhdfc,pooja_462@oksbi,240.48,01-01-2024 15:45,Delhi,Normal
2cb020d6-3c8,sneha_104@paytm,vikram_489@oksbi,425.54,01-01-2024 12:59,Pune,Normal
a5b056b2-47b,arjun_568@okhdfc,shop_a_677@okhdfc,1839.71,01-01-2024 12:47,Mumbai,Normal
1fb6eb21-4f3,arjun_303@okhdfc,rahul_585@paytm,1893.56,01-01-2024 12:54,Mumbai,Normal
de55affc-0c7,priya_924@paytm,vikram_586@oksbi,655.49,01-01-2024 11:09,Delhi,Normal
9b25b74d-1cf,arjun_880@okhdfc,sneha_478@ybl,1144.08,01-01-2024 13:56,Mumbai,Normal
a9219a8a-7ee,amit_101@paytm,pooja_272@okhdfc,85.14,01-01-2024 19:35,Pune,Normal
4356b412-23b,rahul_242@paytm,arjun_867@paytm,347.82,01-01-2024 11:58,Delhi,Normal
eabfc57d-637,shop_b_157@oksbi,vikram_255@okhdfc,1016.6,01-01-2024 16:14,Pune,Normal
2013c242-9ef,sneha_323@ybl,shop_b_257@okhdfc,913.47,01-01-2024 16:56,Delhi,Normal
4eeb33c8-a2c,rahul_443@paytm,vikram_206@okhdfc,587.08,01-01-2024 10:35,Pune,Normal
7815880e-e7c,vikram_338@okhdfc,priya_516@ybl,40.53,01-01-2024 16:27,Delhi,Normal
2a1aa041-638,priya_213@paytm,amit_965@okhdfc,1926.97,01-01-2024 12:28,Bangalore,Normal
75b3adbb-e5d,vikram_747@oksbi,shop_b_944@ybl,1480.77,01-01-2024 18:07,Bangalore,Normal
c0166fd0-430,amit_124@oksbi,shop_a_302@ybl,89.47,01-01-2024 13:07,Bangalore,Normal
88a32196-0cb,pooja_939@ybl,shop_b_785@oksbi,1956.17,01-01-2024 11:06,Delhi,Normal
7a37ccc1-ebc,amit_214@okhdfc,rahul_620@oksbi,1562.9,01-01-2024 14:36,Bangalore,Normal
532a647d-6aa,shop_a_653@okhdfc,shop_a_161@oksbi,1692.71,01-01-2024 15:30,Pune,Normal
f08c2057-701,priya_730@ybl,amit_114@okhdfc,52.74,01-01-2024 16:24,Pune,Normal
17ef9a03-626,shop_a_850@okhdfc,priya_100@ybl,883.43,01-01-2024 14:28,Delhi,Normal
bcf19dc9-309,pooja_356@paytm,shop_a_153@ybl,1240.21,01-01-2024 12:26,Bangalore,Normal
1f88ddfa-fd8,shop_a_235@okhdfc,rahul_951@ybl,1247.2,01-01-2024 15:10,Delhi,Normal
a8453bdb-b7e,amit_416@paytm,pooja_200@ybl,980.01,01-01-2024 16:59,Mumbai,Normal
b89c57c0-ba2,shop_a_784@paytm,sneha_603@oksbi,1257.28,01-01-2024 19:01,Bangalore,Normal
e0b3fe6f-6b7,vikram_109@okhdfc,shop_a_820@oksbi,892.38,01-01-2024 10:31,Bangalore,Normal
f49f8f17-b86,shop_a_411@oksbi,amit_287@ybl,895.31,01-01-2024 13:01,Bangalore,Normal
6e440620-181,sneha_578@oksbi,sneha_999@oksbi,449.98,01-01-2024 11:12,Mumbai,Normal
ec0e07b2-f24,arjun_373@ybl,shop_b_774@oksbi,1578.74,01-01-2024 18:17,Pune,Normal
FRAUD_WEB_1972,rahul_351@paytm,SCAMMER_MULE@ybl,500,01-01-2024 12:01,Mumbai,Scam_Mule
6a5f837c-4fb,sneha_958@paytm,shop_b_365@ybl,150.02,01-01-2024 11:32,Bangalore,Normal
20128b38-ea0,priya_349@okhdfc,sneha_404@paytm,1559.48,01-01-2024 16:57,Mumbai,Normal
7202a252-f2d,shop_a_705@oksbi,amit_299@okhdfc,1436.44,01-01-2024 11:22,Mumbai,Normal
8da2f3d9-7be,vikram_591@oksbi,shop_a_774@oksbi,919.72,01-01-2024 13:57,Mumbai,Normal
cd0edff0-4b4,rahul_575@paytm,shop_b_311@paytm,1521.81,01-01-2024 12:56,Mumbai,Normal
644ea67f-836,vikram_109@okhdfc,amit_374@paytm,47.89,01-01-2024 15:48,Bangalore,Normal
8337834f-72c,pooja_886@paytm,arjun_763@paytm,245.13,01-01-2024 15:09,Pune,Normal
6e4775ac-a22,sneha_745@oksbi,amit_515@paytm,843.87,01-01-2024 16:03,Delhi,Normal
472a2653-c18,arjun_779@okhdfc,shop_b_699@paytm,1729.49,01-01-2024 18:51,Delhi,Normal
7d71175d-de8,shop_a_966@ybl,vikram_762@ybl,64.6,01-01-2024 12:13,Mumbai,Normal
026fd2fa-8bf,vikram_241@ybl,pooja_953@ybl,257.79,01-01-2024 13:53,Pune,Normal
b7e6fac7-933,rahul_545@okhdfc,pooja_598@ybl,1154.72,01-01-2024 13:01,Bangalore,Normal
c95c54f6-b0a,pooja_157@paytm,vikram_623@paytm,1909.98,01-01-2024 14:51,Bangalore,Normal
d1fe11b8-536,shop_a_983@oksbi,arjun_520@oksbi,1611.57,01-01-2024 17:44,Pune,Normal
99965646-4f1,shop_a_114@ybl,arjun_971@okhdfc,1026.91,01-01-2024 11:56,Mumbai,Normal
ed2acef6-fba,amit_289@oksbi,rahul_916@oksbi,1178.05,01-01-2024 11:47,Mumbai,Normal
a8e6e3db-3d4,priya_822@oksbi,amit_618@oksbi,1368.09,01-01-2024 11:16,Delhi,Normal
f59d5165-eaa,sneha_143@paytm,amit_289@okhdfc,1588.89,01-01-2024 19:09,Bangalore,Normal
1550d1c4-a8c,shop_a_642@paytm,vikram_231@paytm,1829.42,01-01-2024 16:18,Bangalore,Normal
de2987d9-2ff,rahul_334@oksbi,sneha_447@oksbi,829,01-01-2024 14:16,Bangalore,Normal
57c7a787-05a,arjun_418@okhdfc,shop_a_276@ybl,281.85,01-01-2024 19:52,Pune,Normal
f1042329-4fa,shop_a_940@oksbi,vikram_241@ybl,1294.79,01-01-2024 16:21,Delhi,Normal
3b9909e1-9a1,shop_a_769@oksbi,shop_a_682@ybl,1547.86,01-01-2024 15:28,Pune,Normal
46b772ec-f8f,pooja_304@ybl,rahul_704@okhdfc,1598.63,01-01-2024 17:29,Mumbai,Normal
bf799406-5a9,shop_a_765@oksbi,sneha_919@paytm,1541.99,01-01-2024 12:15,Delhi,Normal
9088c370-e1c,shop_a_666@ybl,priya_189@okhdfc,786.65,01-01-2024 14:38,Mumbai,Normal
ab40f7c8-e47,vikram_634@ybl,sneha_306@paytm,1527.52,01-01-2024 18:55,Pune,Normal
f2fb1067-4f6,rahul_595@ybl,sneha_510@okhdfc,1936.47,01-01-2024 18:24,Mumbai,Normal
7f248d1e-ab8,amit_834@paytm,pooja_322@paytm,242.91,01-01-2024 12:40,Pune,Normal
b10a16ef-7ba,pooja_541@okhdfc,priya_594@oksbi,1841.48,01-01-2024 12:42,Bangalore,Normal
164c5cea-6eb,arjun_683@okhdfc,amit_526@paytm,288.55,01-01-2024 17:28,Pune,Normal
43866eb8-259,sneha_517@okhdfc,rahul_560@ybl,198.63,01-01-2024 12:57,Delhi,Normal
3369073d-7c3,arjun_998@oksbi,amit_213@oksbi,1178.59,01-01-2024 18:04,Mumbai,Normal
5600ce9f-994,rahul_731@paytm,rahul_587@paytm,1377.13,01-01-2024 12:50,Pune,Normal
ab3b8bf8-9fa,shop_b_678@paytm,vikram_725@okhdfc,1455.44,01-01-2024 18:08,Bangalore,Normal
9621224a-b63,sneha_764@paytm,arjun_980@paytm,1775.46,01-01-2024 19:52,Pune,Normal
8e625f58-cb0,amit_345@oksbi,priya_206@okhdfc,376.97,01-01-2024 14:20,Delhi,Normal
f6728b52-814,priya_947@paytm,shop_b_889@okhdfc,474.82,01-01-2024 11:53,Bangalore,Normal
e52b92b8-cf8,sneha_268@paytm,shop_a_451@oksbi,482.77,01-01-2024 14:25,Bangalore,Normal
11255754-e12,sneha_202@ybl,pooja_989@ybl,767.46,01-01-2024 11:27,Mumbai,Normal
37f7b50b-5f8,pooja_817@oksbi,priya_525@ybl,1471.7,01-01-2024 15:11,Bangalore,Normal
866fba88-988,vikram_169@paytm,arjun_641@ybl,1813.18,01-01-2024 13:07,Delhi,Normal
b14b9309-e01,shop_b_714@okhdfc,vikram_679@okhdfc,1648.69,01-01-2024 17:17,Mumbai,Normal
b68ea0ee-255,arjun_989@ybl,vikram_564@okhdfc,1152.76,01-01-2024 10:20,Bangalore,Normal
2dde2a3d-2ba,shop_b_630@paytm,amit_555@paytm,275.54,01-01-2024 11:23,Bangalore,Normal
deae45f1-47e,priya_265@okhdfc,pooja_308@ybl,1694.39,01-01-2024 18:32,Delhi,Normal
2417fbe1-5fb,vikram_517@oksbi,shop_b_227@paytm,366.05,01-01-2024 17:54,Mumbai,Normal
80bc55a6-8d2,vikram_480@ybl,sneha_435@paytm,720.27,01-01-2024 19:34,Bangalore,Normal
b30ef4eb-5bb,pooja_156@paytm,sneha_403@paytm,700.51,01-01-2024 17:10,Bangalore,Normal
353ac943-417,shop_a_201@ybl,shop_b_496@ybl,1509.32,01-01-2024 17:00,Delhi,Normal
4943adb8-ef2,vikram_708@okhdfc,shop_a_886@paytm,518.34,01-01-2024 18:34,Bangalore,Normal
5ff99546-738,vikram_152@oksbi,amit_393@okhdfc,975.59,01-01-2024 10:43,Bangalore,Normal
0f364a29-19a,rahul_526@paytm,shop_a_990@okhdfc,1767.27,01-01-2024 18:46,Bangalore,Normal
80dd98de-e19,vikram_329@ybl,sneha_715@paytm,791.61,01-01-2024 13:46,Mumbai,Normal
3a01e31f-080,rahul_636@paytm,shop_b_570@ybl,1825.25,01-01-2024 18:21,Mumbai,Normal
ea9a54b9-952,priya_348@okhdfc,pooja_456@ybl,1929.85,01-01-2024 14:31,Bangalore,Normal
a81ef75f-211,pooja_233@oksbi,amit_561@oksbi,1756.14,01-01-2024 11:56,Mumbai,Normal
316b2d4b-0c8,rahul_820@okhdfc,pooja_238@oksbi,879,01-01-2024 11:41,Bangalore,Normal
f0a9318a-970,shop_b_535@okhdfc,amit_644@paytm,1489.52,01-01-2024 16:51,Delhi,Normal
183c8fec-5dd,priya_213@okhdfc,sneha_608@paytm,1414.7,01-01-2024 12:37,Delhi,Normal
7a199a77-6c2,sneha_904@oksbi,pooja_620@okhdfc,79.97,01-01-2024 17:36,Pune,Normal
ec071a0b-7e1,pooja_439@ybl,shop_a_585@paytm,890.55,01-01-2024 12:07,Mumbai,Normal
40dc2461-277,pooja_798@ybl,sneha_775@ybl,1378.48,01-01-2024 16:29,Pune,Normal
9bdb9e5d-dbb,sneha_407@okhdfc,shop_a_392@oksbi,1555.79,01-01-2024 16:38,Bangalore,Normal
a2d9f721-14e,shop_b_304@oksbi,amit_285@oksbi,785.94,01-01-2024 15:23,Delhi,Normal
3542aa05-91c,pooja_225@ybl,shop_a_961@paytm,722.5,01-01-2024 14:20,Mumbai,Normal
d68cf94f-b54,rahul_554@paytm,priya_177@paytm,521.76,01-01-2024 17:37,Pune,Normal
9eac6d91-b5b,pooja_782@okhdfc,priya_842@oksbi,652,01-01-2024 15:16,Bangalore,Normal
966dcd12-a4a,sneha_835@oksbi,pooja_216@okhdfc,1542.19,01-01-2024 14:52,Delhi,Normal
8286f467-fd1,rahul_196@ybl,sneha_875@paytm,1626.88,01-01-2024 19:09,Delhi,Normal
a0a5e425-a06,priya_896@ybl,rahul_912@ybl,1661.2,01-01-2024 12:35,Delhi,Normal
6b90573f-137,shop_b_642@ybl,amit_844@oksbi,1063.77,01-01-2024 10:24,Mumbai,Normal
2c0e4172-c8d,priya_879@oksbi,amit_688@paytm,1463.23,01-01-2024 16:47,Pune,Normal
dff08be2-7de,pooja_752@paytm,shop_b_459@okhdfc,1562.15,01-01-2024 12:04,Pune,Normal
5596c35d-94e,shop_a_289@oksbi,sneha_567@okhdfc,290.53,01-01-2024 18:56,Delhi,Normal
2f5a3eaa-f13,pooja_259@ybl,shop_b_497@oksbi,655.76,01-01-2024 15:36,Bangalore,Normal
99de4234-8db,arjun_690@okhdfc,shop_a_287@oksbi,824.04,01-01-2024 12:21,Pune,Normal
cc312cae-5db,pooja_133@paytm,pooja_256@ybl,479.79,01-01-2024 18:57,Delhi,Normal
8b737272-2a7,pooja_611@ybl,vikram_588@okhdfc,153.53,01-01-2024 13:00,Mumbai,Normal
aa39a0be-ecf,rahul_762@paytm,amit_411@paytm,351.92,01-01-2024 10:38,Pune,Normal
06166268-31f,rahul_554@okhdfc,rahul_739@ybl,90.68,01-01-2024 15:20,Mumbai,Normal
fae107bb-c71,arjun_833@paytm,sneha_649@ybl,90.68,01-01-2024 11:58,Bangalore,Normal
6030b11c-6ca,vikram_499@ybl,priya_135@paytm,1464.88,01-01-2024 19:53,Mumbai,Normal
c0dd223a-781,amit_980@ybl,arjun_168@okhdfc,1675.97,01-01-2024 18:45,Bangalore,Normal
42059cfa-7c3,shop_a_865@paytm,amit_357@oksbi,919.97,01-01-2024 11:45,Pune,Normal
5e176705-a7d,vikram_702@ybl,priya_277@paytm,1705.84,01-01-2024 19:23,Delhi,Normal
fa936584-8c7,pooja_211@ybl,arjun_105@ybl,1174.07,01-01-2024 10:46,Pune,Normal
fd961583-a84,amit_470@okhdfc,priya_626@oksbi,1072.77,01-01-2024 18:08,Mumbai,Normal
37e2f934-064,shop_a_324@oksbi,arjun_295@okhdfc,1697.48,01-01-2024 11:51,Pune,Normal
5f79e0e4-aad,vikram_795@paytm,rahul_269@ybl,140.17,01-01-2024 16:41,Mumbai,Normal
f8b1c501-414,rahul_266@oksbi,arjun_153@paytm,642.93,01-01-2024 12:20,Delhi,Normal
569e4313-102,priya_357@oksbi,rahul_598@okhdfc,1749.38,01-01-2024 19:07,Mumbai,Normal
2cd37e16-e13,arjun_673@okhdfc,priya_939@paytm,614.14,01-01-2024 19:19,Bangalore,Normal
5b3578f7-7dc,priya_623@ybl,shop_b_468@paytm,262.65,01-01-2024 16:57,Delhi,Normal
72c59854-719,sneha_758@paytm,priya_294@ybl,1215.44,01-01-2024 13:08,Delhi,Normal
5a7fd2c7-cc1,vikram_291@paytm,priya_757@ybl,281.51,01-01-2024 11:54,Delhi,Normal
8f10aa57-507,rahul_317@paytm,vikram_587@ybl,226.68,01-01-2024 10:48,Bangalore,Normal
d7ff81c7-cc4,sneha_883@oksbi,sneha_794@ybl,1778.69,01-01-2024 10:59,Mumbai,Normal
d1074fa1-3b7,priya_537@oksbi,shop_a_456@ybl,633.01,01-01-2024 13:05,Bangalore,Normal
fd6c582d-ab3,rahul_534@okhdfc,sneha_405@oksbi,518.82,01-01-2024 11:27,Bangalore,Normal
a43581e4-a75,priya_662@ybl,amit_763@ybl,748.26,01-01-2024 10:40,Pune,Normal
727ff2d8-7e1,pooja_493@ybl,shop_a_505@ybl,1929.38,01-01-2024 12:10,Mumbai,Normal
0803fa83-34b,amit_711@paytm,shop_a_202@ybl,580.67,01-01-2024 10:49,Pune,Normal
f848507c-438,amit_906@paytm,amit_194@okhdfc,186.43,01-01-2024 11:40,Mumbai,Normal
8f257258-25e,amit_343@ybl,shop_b_305@paytm,1636.87,01-01-2024 15:13,Pune,Normal
